tagno,relative,age,sex,Illness,employment,salary,modeofpayment,Air quality,,,,
2019-G2-3-0354-03,5,11,1,,,,,21,,,,
2019-G2-3-0354-03,4,12,2,,,,,21,,,,
2019-G2-3-0354-03,5,16,1,,2,,,21,,,,
2019-G2-3-0354-03,2,30,1,,2,,,21,,,,
2019-G2-3-0354-03,5,6,1,,,,,21,,,,
2019-UW-1-0092-02,1,25,1,,1,13000,5,21,,,,
2019-UW-1-0092-02,5,0,1,,,,,21,,,,
2019-G2-3-0494-02,5,14,1,,,,,21,,,,
2019-G2-3-0494-02,4,18,2,,2,,,21,,,,
2019-G2-3-0437,4,3,2,,,,,21,,,,
2019-G2-3-0437,5,0,1,,,,,21,,,,
2019-G2-3-0437,2,44,1,,1,17500,26,21,,,,
2019-G2-3-0494-02,4,10,2,,,,,21,,,,
2019-PAL2-2-0058,4,5,2,,,,,21,,,,
2019-PAL2-2-0058,5,3,1,,,,,21,,,,
2019-UW-1-0100-03,1,29,1,,1,30000,26,21,,,,
2019-UW-1-0100-03,4,7,2,,,,,21,,,,
2019-ISG-6-0078-05,4,1,2,,,,,21,,,,
2019-ISG-6-0078-05,5,3,1,,,,,21,,,,
2019-ISG-6-0078-05,5,6,1,,,,,21,,,,
2019-ISG-6-0078-05,2,27,1,,1,14400,51,21,,,,
2019-G2-3-0633-03,4,9,2,,1,20000,26,21,,,,
2019-G2-3-0042,5,28,1,,3,,,21,,,,
2019-G2-3-0042,4,32,2,,1,30000,26,21,,,,
2019-G2-3-0042,1,61,1,,1,40000,26,21,,,,
2019-PAL-6-0571-02,4,10,2,,,,,21,,,,
2019-PAL-6-0571-02,5,2,1,,1,16000,5,21,,,,
2019-PAL-5-0803-02,5,0,1,,,,,21,,,,
2019-PAL-5-0803-02,2,26,1,,1,20000,5,21,,,,
2019-UW-6-0034,1,52,2,,2,,,21,,,,
2019-ISG-1-0037,5,20,1,,1,30000,8,21,,,,
2019-PAL-1-0144-02,1,34,1,,1,13000,5,21,,,,
2019-PAL-1-0144-02,4,10,2,,,,,21,,,,
2019-PAL-1-0144-02,5,11,1,,,,,21,,,,
2019-G2-3-0633-04,2,59,1,,1,7000,23,21,,,,
2019-UW-1-0060,1,67,2,,,,,21,,,,
2019-UW-1-0262,1,54,2,,1,13000,5,21,,,,
2019-WC-4-0532-04,2,27,1,,,,,21,,,,
2019-G2-3-0633-04,4,19,2,,2,,,21,,,,
2019-ISG-4-0149-02,5,20,1,,1,20000,51,21,,,,
2019-UW-6-0247,2,69,2,,,,,21,,,,
2019-PAN-2-0457,2,33,2,,1,30000,5,21,,,,
2019-PAL-3-0094-02,1,28,2,,2,,,21,,,,
2019-G2-3-0275-06,1,36,2,,2,,,21,,,,
2019-UW-6-0222-02,1,29,2,,2,,,21,,,,
2019-PAL2-6-0077-03,1,38,2,,2,,,21,,,,
2019-WC-3-0106-06,2,26,1,,1,12000,5,21,,,,
2019-PAL3-3-0118-02,6,4,2,,,,,21,,,,
2019-PAL3-3-0118-02,6,9,2,,,,,21,,,,
2019-UW-1-0106,2,61,2,,1,11000,26,21,,,,
2019-UW-6-0022,2,25,1,,1,20000,18,21,,,,
2019-UW-6-0022,5,5,1,,,,,21,,,,
2019-UW-6-0022,4,1,2,,,,,21,,,,
2019-UW-6-0022,7,26,1,,2,,,21,,,,
2019-UW-6-0022,4,8,2,,,,,21,,,,
2019-UW-6-0221-04,2,37,1,,1,12000,51,21,,,,
2019-UW-6-0221-04,4,2,2,,,,,21,,,,
2019-G2-3-0486-04,4,4,2,,,,,21,,,,
2019-G2-3-0486-04,4,5,2,,,,,21,,,,
2019-G2-3-0486-04,2,36,1,,1,14000,5,21,,,,
2019-ISU-1-0327,5,1,1,,,,,21,,,,
2019-ISU-1-0327,4,13,2,,,,,21,,,,
2019-ISU-1-0327,2,44,2,,1,15000,30,21,,,,
2019-PAL-5-0508,6,23,2,,1,12000,5,21,,,,
2019-UW-6-0187-02,2,33,1,,1,35000,5,21,,,,
2019-UW-6-0187-02,5,6,1,,,,,21,,,,
2019-UW-6-0187-02,4,2,2,,,,,21,,,,
2019-PAL-4-0091-05,5,2,1,,,,,21,,,,
2019-WC-4-0177-03,2,28,2,,2,,,21,,,,
2019-ISG-1-0092-02,4,1,2,,,,,21,,,,
2019-ISG-1-0092-02,2,24,1,,1,13000,5,21,,,,
2019-PAL-6-0420-02,2,38,1,,1,17000,5,21,,,,
2019-PAL-6-0420-02,4,7,2,,,,,21,,,,
2019-PAL-6-0420-02,4,11,2,,,,,21,,,,
2019-ISG-6-0098,2,42,1,,1,25000,5,21,,,,
2019-ISG-6-0098,5,18,1,,2,,,21,,,,
2019-ISG-6-0098,5,21,1,,1,25000,5,21,,,,
2019-UW-6-0216-02,1,29,2,,2,,,21,,,,
2019-PAN-6-0030,1,34,2,,2,,,21,,,,
2019-G2-3-0549,1,26,2,,2,,,21,,,,
2019-UW-6-0203-02,1,30,2,,1,28000,5,21,,,,
2019-PAL-6-0281,2,58,1,,1,9000,8,21,,,,
2019-PAL-6-0281-02,1,27,2,,1,5000,52,21,,,,
2019-PAL-6-0281-03,2,30,1,,1,35000,5,21,,,,
2019-PAL-6-0281-03,4,5,2,,,,,21,,,,
2019-PAL-6-0281-03,4,4,2,,,,,21,,,,
2019-UW-1-0216,1,56,2,,1,33000,5,21,,,,
2019-ISU-1-0001,6,17,1,,2,,,21,,,,
2019-PAL-6-0372,9,27,1,,1,13000,5,21,,,,
2019-ISU-1-0455,5,24,1,,1,45000,5,21,,,,
2019-ISU-1-0339,4,10,2,,1,15000,5,21,,,,
2019-ISU-1-0339,5,16,1,,2,,,21,,,,
2019-WC-4-0321-02,2,34,1,,1,20000,5,21,,,,
2019-G2-3-0441-03,1,43,2,,2,,,21,,,,
2019-ISG-1-0071-02,4,14,2,,1,12000,51,21,,,,
2019-ISG-1-0071-03,1,27,2,,2,,,21,,,,
2019-ISU-1-0522-03,1,32,2,,2,,,21,,,,
2019-G2-3-0355,2,36,1,,1,31000,5,21,,,,
2019-G2-3-0355,4,5,2,,,,,21,,,,
2019-G2-3-0355,5,10,1,,,,,21,,,,
2019-ISG-2-0305,4,33,2,,1,15000,5,21,,,,
2019-PAL3-3-0123-04,4,18,2,,2,,,21,,,,
2019-PAL3-3-0123-04,4,13,2,,,,,21,,,,
2019-PAL3-3-0123-04,5,11,1,,,,,21,,,,
2019-PAL3-3-0123-04,4,16,2,,2,,,21,,,,
2019-PAL3-4-0063-03,1,35,2,,1,10000,5,21,,,,
2019-ISG-1-0008,2,37,2,,1,2500,26,21,,,,
2019-PAL-6-0015-03,4,1,2,,,,,21,,,,
2019-PAL-6-0015-03,2,34,1,,1,10000,5,21,,,,
2019-ISG-4-0247-02,4,1,2,,,,,21,,,,
2019-ISG-4-0247-02,4,5,2,,,,,21,,,,
2019-ISG-4-0247-02,5,10,1,,,,,21,,,,
2019-ISG-4-0247-02,4,11,2,,,,,21,,,,
2019-ISG-4-0247-02,4,14,2,,,,,21,,,,
2019-ISG-4-0247-02,2,41,1,,1,14000,5,21,,,,
2019-ISU-1-0386-03,4,3,2,,,,,21,,,,
2019-ISU-1-0386-03,4,5,2,,,,,21,,,,
2019-ISU-1-0386-03,5,12,1,,2,,,21,,,,
2019-ISU-1-0386-03,4,15,2,,1,13000,5,21,,,,
2019-UW-6-0155,1,50,2,,1,27000,26,21,,,,
2019-UW-6-0159-02,5,31,1,,1,15000,5,21,,,,
2019-UW-6-0159-02,4,30,2,,2,,,21,,,,
2019-WC-4-0073-03,5,26,1,,1,15000,5,21,,,,
2019-WC-4-0073-03,2,57,2,,2,,,21,,,,
2019-PAL-3-0013,6,23,1,,,,,21,,,,
2019-PAL-3-0013,11,11,2,,2,,,21,,,,
2019-PAL-3-0013,6,16,2,,2,,,21,,,,
2019-PAL-3-0013,6,18,2,,3,,,21,,,,
2019-PAL4-6-0036,11,11,1,,,,,21,,,,
2019-PAL4-6-0036,5,12,1,,,,,21,,,,
2019-UW-6-0052,5,22,1,,1,16000,5,21,,,,
2019-UW-6-0052,2,65,1,,2,,,21,,,,
2019-ISU-1-0247,2,49,2,,1,25000,5,21,,,,
2019-PAL2-3-0005-02,13,52,2,,2,,,21,,,,
2019-PAL-6-0467,4,24,2,,1,10000,22,21,,,,
2019-PAL-6-0467,4,11,2,,1,12000,5,21,,,,
2019-PAL-6-0467,2,58,1,,,,,21,,,,
2019-PAL-6-0467-02,2,27,1,,1,24000,22,21,,,,
2019-PAL-6-0467-02,5,5,1,,,,,21,,,,
2019-PAL-6-0467-02,4,3,2,,,,,21,,,,
2019-PAL-6-0467-03,2,29,1,,1,14000,5,21,,,,
2019-PAL-6-0467-03,5,0,1,,,,,21,,,,
2019-UW-1-0353,2,47,1,,1,13000,51,21,,,,
2019-UW-1-0353,4,11,2,,,,,21,,,,
2019-UW-1-0353,4,10,2,,,,,21,,,,
2019-UW-1-0353,4,16,2,,2,,,21,,,,
2019-UW-1-0353,4,17,2,,2,,,21,,,,
2019-UW-1-0353,5,6,1,,,,,21,,,,
2019-WC-3-0006,5,24,1,,3,,,21,,,,
2019-WC-3-0006,5,19,1,,2,,,21,,,,
2019-WC-3-0006,4,10,2,,,,,21,,,,
2019-WC-3-0006,5,13,1,,,,,21,,,,
2019-WC-3-0006,5,16,1,,2,,,21,,,,
2019-WC-3-0006,5,22,1,,2,,,21,,,,
2019-PAL2-1-0002-02,5,3,1,,,,,21,,,,
2019-PAL2-1-0002-02,1,42,1,,1,11000,5,21,,,,
2019-G2-3-0347,4,31,2,,2,,,21,,,,
2019-G2-3-0347,2,64,1,,1,24000,5,21,,,,
2019-ISU-1-0090,5,15,1,,2,,,21,,,,
2019-ISU-1-0090,5,20,1,,,,,21,,,,
2019-ISU-1-0090,5,10,1,,1,20000,5,21,,,,
2019-UW-6-0070,1,45,1,,1,38000,8,21,,,,
2019-UW-6-0070,10,16,2,,2,,,21,,,,
2019-G2-3-0606,1,51,2,,1,30000,5,21,,,,
2019-WC-3-0106-02,1,44,2,,1,30000,56,21,,,,
2019-PAL-6-0454,4,35,2,,1,20000,26,21,,,,
2019-PAL-6-0454,2,58,2,,1,3000,22,21,,,,
2019-PAL3-4-0066-02,5,10,1,,2,,,21,,,,
2019-ISG-6-0012,1,54,2,,1,3500,26,21,,,,
2019-PAL-4-0076,2,49,1,,1,12000,5,21,,,,
2019-PAL-4-0076,5,16,1,,1,12000,5,21,,,,
2019-PAL-4-0076,4,8,2,,2,,,21,,,,
2019-PAL-4-0076,4,22,2,,,,,21,,,,
2019-PAL-4-0076,4,20,2,,2,,,21,,,,
2019-PAL-6-0448,2,42,1,,2,,,21,,,,
2019-PAL-6-0448,5,,1,,1,10000,51,21,,,,
2019-PAL-6-0448,4,12,2,,,,,21,,,,
2019-PAL-6-0448,5,10,1,,,,,21,,,,
2019-PAL-6-0448,5,14,1,,,,,21,,,,
2019-PAL-6-0448,5,17,1,,2,,,21,,,,
2019-PAL-2-0090-04,5,0,1,,,,,21,,,,
2019-WC-6-0028-02,4,10,2,,,,,21,,,,
2019-WC-6-0028-02,5,16,1,,2,,,21,,,,
2019-G2-3-0486-02,1,37,2,,1,7500,26,21,,,,
2019-ISG-6-0028,4,25,2,,1,3000,42,21,,,,
2019-UW-6-0215,1,53,1,,1,30000,26,21,,,,
2019-UW-6-0215,5,19,1,,2,,,21,,,,
2019-UW-6-0215,4,21,2,,2,,,21,,,,
2019-UW-6-0215,5,23,1,,2,,,21,,,,
2019-PAL-6-0181-03,2,22,1,,1,15000,5,21,,,,
2019-PAL-6-0181-03,5,1,1,,,,,21,,,,
2019-WC-3-0118,2,35,1,,1,12000,22,21,,,,
2019-WC-3-0118,4,2,2,,,,,21,,,,
2019-WC-3-0118,4,1,2,,,,,21,,,,
2019-PAL-1-0041-02,2,28,1,,1,50000,26,21,,,,
2019-ISU-1-0080-03,1,39,2,,1,12000,5,21,,,,
2019-PAL4-3-0070-02,4,10,2,,,,,21,,,,
2019-PAL4-3-0070-02,4,6,2,,,,,21,,,,
2019-PAL4-3-0070-02,2,41,1,,1,26000,5,21,,,,
2019-ISU-1-0497,6,17,2,,2,,,21,,,,
2019-PAL-3-0012-02,7,19,1,,1,10000,5,21,,,,
2019-PAL-3-0012-02,2,22,1,,1,12000,5,21,,,,
2019-PAL-3-0012-02,6,57,2,,2,,,21,,,,
2019-PAL-3-0012-02,5,1,1,,,,,21,,,,
2019-PAL2-3-0060-03,2,39,1,,1,19000,5,21,,,,
2019-UW-6-0201,5,21,1,,1,12000,5,21,,,,
2019-UW-6-0201,2,47,1,,1,16000,51,21,,,,
2019-UW-6-0201,4,9,2,,,,,21,,,,
2019-UW-6-0201,4,19,2,,2,,,21,,,,
2019-PAL-6-0068,2,45,2,,1,10000,8,21,,,,
2019-PAL-3-0012-03,6,26,1,,1,12000,5,21,,,,
2019-G2-3-0606-02,4,14,2,,1,13000,5,21,,,,
2019-ISU-1-0071-02,1,32,2,,2,,,21,,,,
2019-UW-6-0109-03,1,32,2,,1,18000,5,21,,,,
2019-PAL-1-0102,2,42,1,,1,16000,5,21,,,,
2019-PAL-1-0102,5,19,1,,2,,,21,,,,
2019-PAL-1-0102,5,12,1,,,,,21,,,,
2019-PAL-1-0102,5,24,1,,1,25000,5,21,,,,
2019-PAL-1-0102,4,3,2,,,,,21,,,,
2019-PAL-1-0102,5,8,1,,,,,21,,,,
2019-PAL-1-0102,5,17,1,,2,,,21,,,,
2019-PAL-1-0102,5,6,1,,,,,21,,,,
2019-WC-4-0321-02,1,34,2,,2,,,21,,,,
2019-G2-3-0020-02,4,22,2,,2,,,21,,,,
2019-G2-3-0020-02,4,24,2,,2,,,21,,,,
2019-G2-3-0020-02,5,25,1,,1,25000,5,21,,,,
2019-G2-3-0020-02,2,58,1,,1,15000,22,21,,,,
2019-PAL3-3-0158,1,44,2,,2,,,21,,,,
2019-PAL-6-0410-02,2,32,1,,1,45000,5,21,,,,
2019-PAL-6-0410-02,4,4,2,,,,,21,,,,
2019-PAL-6-0410-02,4,9,2,,,,,21,,,,
2019-PAL-6-0410-02,4,7,2,,,,,21,,,,
2019-PAL-6-0312,5,13,1,,,,,21,,,,
2019-PAL-6-0312,5,16,1,,2,,,21,,,,
2019-PAL-6-0312,2,46,1,,1,35000,26,21,,,,
2019-PAL-6-0449,2,42,1,,1,14000,51,21,,,,
2019-PAL-6-0449,5,5,1,,,,,21,,,,
2019-PAL-6-0449,5,10,1,,,,,21,,,,
2019-ISU-1-0524,1,60,2,,2,,,21,,,,
2019-PAL2-3-0018,2,59,1,,,,,21,,,,
2019-PAL2-3-0018-02,2,26,1,,1,10000,5,21,,,,
2019-PAN-2-0415-04,2,41,1,,1,12000,51,21,,,,
2019-UW-6-0125-02,5,1,1,,,,,21,,,,
2019-PAL2-3-0018,5,18,1,,2,,,21,,,,
2019-PAL-1-0086-04,1,23,2,,2,,,21,,,,
2019-UW-6-0215,2,43,2,,2,,,21,,,,
2019-UW-6-0215-02,2,38,2,,1,10000,26,21,,,,
2019-UW-6-0215-02,5,22,1,,2,,,21,,,,
2019-PAL3-4-0056-03,1,21,2,,2,,,21,,,,
2019-G2-3-0030-07,1,40,2,,1,7000,22,21,,,,
2019-ISG-6-0060-07,1,50,2,,2,,,21,,,,
2019-ISU-1-0108,4,18,2,,2,,,21,,,,
2019-ISU-1-0108,2,50,1,,1,15500,5,21,,,,
2019-ISU-1-0109,2,49,2,,2,,,21,,,,
2019-WC-6-0068-02,1,37,2,,2,,,21,,,,
2019-G2-3-0095,5,4,1,,,,,21,,,,
2019-G2-3-0470-02,4,1,2,,1,31000,5,21,,,,
2019-G2-3-0573-02,2,42,1,,1,15000,5,21,,,,
2019-PAL-6-0595-03,6,10,1,,,,,21,,,,
2019-UW-1-0371,13,28,1,,1,20000,26,21,,,,
2019-G2-3-0095,2,52,1,,1,20000,26,21,,,,
2019-PAL2-4-0052-02,4,4,2,,,,,21,,,,
2019-PAL2-4-0052-02,5,1,1,,1,16000,22,21,,,,
2019-UW-6-0259-02,1,49,2,,2,,,21,,,,
2019-PAL2-5-0067,2,54,1,,1,6000,22,21,,,,
2019-UW-6-0121-02,2,27,2,,2,,,21,,,,
2019-WC-3-0054-06,2,40,1,,1,6000,51,21,,,,
2019-WC-3-0054-06,4,13,2,,,,,21,,,,
2019-WC-3-0054-06,5,1,1,,,,,21,,,,
2019-ISU-1-0292,5,2,1,,,,,21,,,,
2019-ISU-1-0292,5,5,1,,,,,21,,,,
2019-ISU-1-0292,5,4,1,,,,,21,,,,
2019-ISG-4-0199-02,2,37,1,,1,14000,5,21,,,,
2019-ISG-4-0199-02,5,11,1,,,,,21,,,,
2019-ISG-4-0199-02,5,9,1,,,,,21,,,,
2019-ISG-4-0199-02,4,11,2,,,,,21,,,,
2019-ISG-4-0199-02,4,14,2,,,,,21,,,,
2019-G2-3-0378,1,47,2,,2,,,21,,,,
2019-G2-3-0437,1,25,2,,2,,,21,,,,
2019-ISU-1-0178,2,53,2,,2,,,21,,,,
2019-ISU-1-0179,5,21,1,,2,,,21,,,,
2019-ISU-1-0179,5,17,1,,2,,,21,,,,
2019-ISU-1-0179,5,11,1,,,,,21,,,,
2019-ISU-1-0179,5,19,1,,1,15000,22,21,,,,
2019-PAL-5-0141-02,1,32,2,,1,24000,5,21,,,,
2019-G2-3-0517-04,1,30,2,,1,4000,5,21,,,,
2019-PAL3-3-0010,2,36,1,,1,15000,51,21,,,,
2019-PAL3-3-0010,5,13,1,,,,,21,,,,
2019-PAL3-3-0010,5,9,1,,,,,21,,,,
2019-PAL3-3-0011-03,2,41,1,,1,10000,51,21,,,,
2019-PAL3-3-0011-03,5,8,1,,,,,21,,,,
2019-UW-1-0263,5,23,1,,1,15000,5,21,,,,
2019-UW-1-0263,2,53,1,,1,15000,22,21,,,,
2019-ISG-4-0174,1,49,2,,2,,,21,,,,
2019-PAL4-6-0024-02,4,19,2,,2,,,21,,,,
2019-PAL4-6-0024-02,5,21,1,,2,,,21,,,,
2019-PAL4-6-0024-02,2,58,1,,1,12000,52,21,,,,
2019-UW-1-0415-04,4,1,2,,,,,21,,,,
2019-UW-1-0415-04,1,32,1,,2,,,21,,,,
2019-ISG-1-0094,2,70,1,,1,18000,5,21,,,,
2019-ISG-4-0180-02,1,42,2,,1,4000,11,21,,,,
2019-PAL3-6-0035-02,2,33,1,,1,14000,51,21,,,,
2019-PAL3-6-0035-02,4,2,2,,,,,21,,,,
2019-PAL3-6-0035-02,4,3,2,,,,,21,,,,
2019-ISG-4-0198,1,54,2,,2,,,21,,,,
2019-UW-1-0422-03,2,44,1,,2,,,21,,,,
2019-PAL-3-0014-11,5,15,1,,2,,,21,,,,
2019-PAL-3-0014-11,4,9,2,,,,,21,,,,
2019-PAL-3-0014-11,5,14,1,,,,,21,,,,
2019-ISG-6-0084,1,33,2,,1,5000,26,21,,,,
2019-G2-3-0419-03,1,34,2,,1,9000,22,21,,,,
2019-PAL-6-0239-02,5,3,1,,,,,21,,,,
2019-PAL-5-0552,5,17,1,,1,25000,22,21,,,,
2019-PAL-6-0237,1,35,2,,1,13000,22,21,,,,
2019-UW-6-0161-02,1,28,2,,2,,,21,,,,
2019-ISU-1-0047-02,4,6,2,,,,,21,,,,
2019-ISU-1-0047-02,2,61,1,,3,,,21,,,,
2019-G2-3-0618,1,48,2,,2,,,21,,,,
2019-PAN-2-0019,1,36,1,,1,4500,22,21,,,,
2019-UW-1-0332,1,30,2,,2,,,21,,,,
2019-G2-3-0516-02,4,20,2,,2,,,21,,,,
2019-WC-4-0029,6,40,1,,1,50000,26,21,,,,
2019-ISG-4-0188-02,1,32,2,,1,12000,22,21,,,,
2019-PAL-6-0133-02,5,2,1,,,,,21,,,,
2019-PAL-6-0133-02,5,5,1,,,,,21,,,,
2019-PAL-6-0133-02,2,32,1,,1,50000,26,21,,,,
2019-PAL-6-0134,4,16,2,,2,,,21,,,,
2019-PAL-6-0134,2,60,1,,3,,,21,,,,
2019-WC-4-0031-02,5,32,1,,2,,,21,,,,
2019-G2-3-0391-02,1,21,2,,2,,,21,,,,
2019-ISG-1-0005-03,1,32,2,,2,,,21,,,,
2019-PAL-1-0196,5,7,1,,,,,21,,,,
2019-PAL-1-0196,5,4,1,,,,,21,,,,
2019-PAL-1-0196,4,5,2,,,,,21,,,,
2019-PAL-1-0196,2,34,1,,1,13000,51,21,,,,
2019-ISG-4-0174,4,28,2,,1,20000,11,21,,,,
2019-PAN-2-0639,4,23,2,,1,5000,5,21,,,,
2019-PAN-2-0639,4,13,2,,,,,21,,,,
2019-PAN-2-0639,5,21,1,,,,,21,,,,
2019-PAN-2-0639,4,14,2,,,,,21,,,,
2019-PAN-2-0639,4,14,2,,2,,,21,,,,
2019-ISU-1-0057,1,53,2,,2,,,21,,,,
2019-UW-6-0292-03,2,41,1,,1,18000,5,21,,,,
2019-UW-6-0292-03,4,14,2,,,,,21,,,,
2019-PAL-6-0581,1,61,2,,1,15000,5,21,,,,
2019-UW-6-0162-02,1,24,2,,2,,,21,,,,
2019-UW-1-0393-02,4,4,2,,,,,21,,,,
2019-PAL-2-0013-02,2,33,2,,2,,,21,,,,
2019-PAL3-3-0142-02,1,48,2,,1,7000,22,21,,,,
2019-PAL3-3-0043,1,49,2,,2,,,21,,,,
2019-PAL-3-0101-03,1,31,1,,1,28000,22,21,,,,
2019-PAL-3-0101-03,5,5,1,,,,,21,,,,
2019-G2-3-0073-04,1,43,2,,1,63000,5,21,,,,
2019-PAL-6-0303,6,23,2,,2,,,21,,,,
2019-PAL2-3-0075,1,37,1,,,,,21,,,,
2019-PAL2-3-0075,4,8,2,,1,15000,5,21,,,,
2019-UW-6-0085,2,52,2,,1,37000,22,21,,,,
2019-PAN-2-0217,2,40,1,,,,,21,,,,
2019-PAL-6-0027,2,50,2,,1,2500,11,21,,,,
2019-PAL3-2-0051-02,1,53,2,,1,9600,5,21,,,,
2019-ISU-1-0048,5,23,1,,1,12000,5,21,,,,
2019-PAL-6-0214-03,1,19,2,,2,,,21,,,,
2019-PAL-4-0057-07,5,0,1,,,,,21,,,,
2019-PAL-4-0057-07,5,5,1,,,,,21,,,,
2019-PAL-4-0057-07,5,4,1,,,,,21,,,,
2019-PAL-4-0057-07,5,3,1,,,,,21,,,,
2019-PAL-4-0057-07,2,28,1,,1,24000,5,21,,,,
2019-PAL-4-0059-02,2,33,2,,2,,,21,,,,
2019-UW-1-0024-02,5,10,1,,1,12000,5,21,,,,
2019-PAL-3-0128,5,37,1,,1,12000,5,21,,,,
2019-PAL-3-0128,4,22,2,,2,,,21,,,,
2019-PAL-3-0128,6,12,1,,,,,21,,,,
2019-PAL-3-0128,2,65,1,,3,,,21,,,,
2019-PAL-3-0128,5,34,1,,1,10000,5,21,,,,
2019-PAL-3-0128-04,2,40,2,,1,5000,22,21,,,,
2019-ISU-1-0114-03,2,37,2,,1,22000,26,21,,,,
2019-WC-4-0102,1,59,2,,2,,,21,,,,
2019-G2-3-0581,2,49,1,,1,35000,26,21,,,,
2019-G2-3-0581,5,5,1,,,,,21,,,,
2019-G2-3-0581,5,1,1,,,,,21,,,,
2019-UW-6-0081-02,13,70,2,,3,,26,21,,,,
2019-WC-4-0117-02,1,29,2,,2,,,21,,,,
2019-PAL-6-0582,1,40,2,,2,,,21,,,,
2019-WC-6-0006-02,1,35,2,,2,,,21,,,,
2019-PAL-6-0323-02,4,0,2,,,,,21,,,,
2019-PAL-6-0323-02,1,21,1,,1,13000,5,21,,,,
2019-ISU-1-0544-04,5,9,1,,1,18000,51,21,,,,
2019-G2-3-0315,1,45,2,,1,17500,22,21,,,,
2019-PAL-5-0429,1,41,2,,1,20000,5,21,,,,
2019-PAL-1-0066,1,61,2,,1,60000,27,21,,,,
2019-PAL-1-0140-04,1,68,1,,1,15000,22,21,,,,
2019-PAL-3-0073-03,4,12,2,,,,,21,,,,
2019-PAL-3-0073-03,4,5,2,,,,,21,,,,
2019-PAL-3-0073-03,1,40,1,,1,16900,51,21,,,,
2019-UW-1-0286-02,5,4,1,,,,,21,,,,
2019-WC-6-0002-02,5,10,1,,,,,21,,,,
2019-PAL2-6-0101,1,33,2,,1,20000,5,21,,,,
2019-G2-3-0274-03,1,29,2,,2,,,21,,,,
2019-G2-3-0274-03,12,32,1,,1,10000,51,21,,,,
2019-UW-6-0024-02,1,39,2,,2,,,21,,,,
2019-UW-6-0024-02,5,16,1,,2,,,21,,,,
2019-WC-6-0013,2,46,1,,1,10000,51,21,,,,
2019-WC-6-0013,4,12,2,,,,,21,,,,
2019-WC-6-0013,5,13,1,,,,,21,,,,
2019-WC-6-0013,4,8,2,,,,,21,,,,
2019-WC-6-0013,5,11,1,,,,,21,,,,
2019-ISG-4-0179,1,71,2,,1,12000,11,21,,,,
2019-PAL-4-0060,1,41,2,,1,3000,26,21,,,,
2019-PAL-6-0116,5,9,1,,2,,,21,,,,
2019-PAL-6-0116,5,12,1,,,,,21,,,,
2019-PAL-6-0116,2,42,1,,1,22000,5,21,,,,
2019-PAL-6-0121-02,2,32,1,,1,18000,5,21,,,,
2019-PAL-6-0417-05,5,7,1,,,,,21,,,,
2019-PAL3-3-0009-03,1,31,2,,,,,21,,,,
2019-PAL3-6-0056,1,39,2,,1,26000,26,21,,,,
2019-UW-1-0263,1,43,2,,2,,,21,,,,
2019-UW-6-0096,1,49,2,,2,,,21,,,,
2019-ISU-1-0064-02,2,36,2,,1,18000,22,21,,,,
2019-PAL-6-0121-02,5,6,1,,,,,21,,,,
2019-PAL-6-0121-02,5,4,1,,,,,21,,,,
2019-PAL-6-0121-02,4,8,2,,,,,21,,,,
2019-PAL-6-0121-02,4,2,2,,,,,21,,,,
2019-PAL-6-0122,5,27,1,,1,6000,51,21,,,,
2019-ISG-4-0294-03,4,5,2,,1,12000,22,21,,,,
2019-PAL3-3-0147-04,2,31,2,,1,13000,5,21,,,,
2019-PAL-3-0005,5,2,1,,1,20000,22,21,,,,
2019-PAL-5-0235-02,5,6,1,,1,12000,5,21,,,,
2019-ISG-1-0021,1,52,2,,2,,,21,,,,
2019-ISG-4-0130-07,4,12,2,,,,,21,,,,
2019-ISG-4-0130-07,4,10,2,,,,,21,,,,
2019-PAL-6-0027,5,31,1,,1,18000,5,21,,,,
2019-PAL-6-0027,4,2,2,,,,,21,,,,
2019-PAL4-3-0063-02,1,27,2,,2,,,21,,,,
2019-UW-6-0146-02,1,27,2,,1,15000,51,21,,,,
2019-WC-6-0030-03,5,1,1,,,,,21,,,,
2019-PAL3-3-0101,4,1,2,,,,,21,,,,
2019-PAL2-6-0060,5,17,1,,2,,,21,,,,
2019-PAL2-6-0060,1,41,1,,1,15000,5,21,,,,
2019-PAL2-6-0060,4,15,2,,2,,,21,,,,
2019-PAL-6-0409,1,32,2,,1,10000,22,21,,,,
2019-PAL-6-0495-02,4,19,2,,2,,,21,,,,
2019-PAL-6-0495-02,5,24,1,,2,,,21,,,,
2019-PAL-6-0495-02,5,16,1,,2,,,21,,,,
2019-PAL-6-0495-02,2,52,1,,1,12000,22,21,,,,
2019-ISU-1-0339,1,37,2,,3,,22,21,,,,
2019-UW-6-0111-02,2,27,1,,1,15000,5,21,,,,
2019-UW-6-0111-02,5,3,1,,,,,21,,,,
2019-PAN-2-0035-03,1,34,2,,2,,,21,,,,
2019-PAL3-6-0032,1,50,2,,1,24000,22,21,,,,
2019-ISU-1-0389,5,17,1,,1,9000,22,21,,,,
2019-ISG-6-0093-04,1,26,2,,1,14000,5,21,,,,
2019-UW-6-0296-02,1,34,2,,1,6500,5,21,,,,
2019-UW-6-0043,13,72,2,,3,,,21,,,,
2019-PAL-6-0545-02,2,30,1,,1,12000,51,21,,,,
2019-PAL-6-0545-02,5,7,1,,,,,21,,,,
2019-PAL-6-0545-02,5,4,1,,,,,21,,,,
